Linux 4.13.0-17-generic (instance-2) 	12/05/17 	_x86_64_	(1 CPU)

06:17:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
06:18:52        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:53        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:54        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:55        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:56        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:57        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:58        all    100.00      0.00      0.00      0.00      0.00      0.00
06:18:59        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:00        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:01        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:02        all     98.00      0.00      2.00      0.00      0.00      0.00
06:19:03        all     99.00      0.00      1.00      0.00      0.00      0.00
06:19:04        all     97.00      0.00      3.00      0.00      0.00      0.00
06:19:05        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:06        all     99.00      0.00      1.00      0.00      0.00      0.00
06:19:07        all     98.00      0.00      2.00      0.00      0.00      0.00
06:19:08        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:09        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:10        all     99.00      0.00      1.00      0.00      0.00      0.00
06:19:11        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:12        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:13        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:14        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:15        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:16        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:17        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:18        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:19        all     99.01      0.00      0.99      0.00      0.00      0.00
06:19:20        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:21        all     99.00      0.00      1.00      0.00      0.00      0.00
06:19:22        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:23        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:24        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:25        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:26        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:27        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:28        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:29        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:30        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:31        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:32        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:33        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:34        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:35        all    100.00      0.00      0.00      0.00      0.00      0.00
06:19:36        all     99.00      0.00      1.00      0.00      0.00      0.00
06:19:37        all     28.00      0.00      1.00      0.00      0.00     71.00
06:19:38        all      0.00      0.00      1.00      2.00      0.00     97.00
06:19:39        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:40        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:41        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:42        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:43        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:44        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:45        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:46        all      0.00      0.00      0.00      0.00      0.00    100.00
06:19:47        all      0.00      0.00      0.00      0.00      0.00    100.00
